Address Line 1,City,County,State Name,is_major_city,distance_to_nearest_major_city,distance_to_coast,Facility ID,BIOCO2,CH4,CO2,HFC,HFE,N2O,NF3,OTHER,OTHER_FULL,PFC,SF6,VERY_SHORT
31226 INTREPID ROAD,MACON,MACON,MISSOURI,no,184918.7601645779,1065238.6956940487,1003038,0.0,26753.5,75.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3125 State Route 3,FULTON,OSWEGO,NEW YORK,no,345388.2540869234,225189.5642837659,1004494,0.0,31249.5,71.3,0.0,0.0,0.298,0.0,0.0,0.0,0.0,0.0,0.0
313 BETHANY ROAD,ALBEMARLE,STANLY,NORTH CAROLINA,no,60269.40659619371,223634.53428178944,1002822,0.0,108.25,39854.3,0.0,0.0,187.144,0.0,0.0,0.0,0.0,0.0,0.0
313 KEYSTONE DRIVE,SHELOCTA,ARMSTRONG,PENNSYLVANIA,no,58790.339446892394,275741.9639377023,1000883,0.0,29368.0,10314075.7,0.0,0.0,50931.478,0.0,0.0,0.0,0.0,0.0,0.0
313 WARREN STREET,GLENS FALLS,WARREN,NEW YORK,no,233837.39013812854,206815.88217215566,1000290,0.0,361.75,388608.9,0.0,0.0,626.694,0.0,0.0,0.0,0.0,0.0,0.0
3131 E MAIN ST,LAFAYETTE,TIPPECANOE,INDIANA,no,92769.85939758907,840282.813866956,1004649,0.0,22.5,48612.6,0.0,0.0,29.8,0.0,0.0,0.0,0.0,0.0,0.0
3131 K-Ville Avenue,AUBURNDALE,POLK,FLORIDA,no,59220.88919759318,58080.85850464298,1001000,465315.0,4394.25,79238.0,0.0,0.0,6958.3,0.0,0.0,0.0,0.0,0.0,0.0
3131 Ne Brookwood Pkwy,HILLSBORO,WASHINGTON,OREGON,no,22010.10595458107,69505.70549992651,1008262,0.0,2.0,4143.8,840.775,0.0,1489.106,409.36,0.0,4878.0,25093.679,12998.28,0.058115
3131 Old Brock Road,WEATHERFORD,PARKER,TEXAS,no,102235.749672456,424075.4078630415,1006538,0.0,11525.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3135 HWY 82,GRAND CHENIER,CAMERON,LOUISIANA,no,234809.82034860793,5876.551427273794,1003245,0.0,309.25,29652.0,0.0,0.0,16.986,0.0,0.0,0.0,0.0,0.0,0.0
31375 GREAT WESTERN DRIVE,WINDSOR,WELD,COLORADO,no,77936.6907055903,1269455.5244747896,1006942,0.0,19.0,40288.1,0.0,0.0,23.84,0.0,0.0,0.0,0.0,0.0,0.0
3140 #78  8 MILES NE OF FARMIN,AZTEC,SAN,NEW MEXICO,no,433825.6267662338,774664.500892199,1003565,0.0,84673.605425,188.931,0.0,0.0,0.298,0.0,0.0,0.0,0.0,0.0,0.0
31400 JOHNSON CANYON ROAD,GONZALES,MONTEREY,CALIFORNIA,no,95306.93009290005,37257.51727984093,1007128,0.0,24067.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3141 EAST 96TH ST,CHICAGO,COOK,ILLINOIS,yes,0.0,935139.6951694249,1000096,0.0,3.75,7506.9,0.0,0.0,4.47,0.0,0.0,0.0,0.0,0.0,0.0
3144 PASSYUNK AVENUE,PHILADELPHIA,PHILADELPHIA,PENNSYLVANIA,yes,0.0,2266.3302807143937,1001261,0.0,3758.5,2742893.0,0.0,0.0,3162.078,0.0,0.0,0.0,0.0,0.0,0.0
3148 HWY 139,LOMA,GARFIELD,COLORADO,no,306093.93279000616,987696.1755816072,1008988,0.0,22292.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3149 LOUISIANA HWY 10,WASHINGTON,SAINT,LOUISIANA,yes,0.0,94215.39016606894,1007048,0.0,4162.5,27710.56,0.0,0.0,14.9,0.0,0.0,0.0,0.0,0.0,0.0
31491 300TH ST,CONCEPTION JUNCTION,NODAWAY,MISSOURI,no,131973.2145069751,1154423.0453499602,1001141,0.0,1.75,4160.3,0.0,0.0,2.086,0.0,0.0,0.0,0.0,0.0,0.0
31495 COUNTY ROAD 43,GREELEY,WELD,COLORADO,no,79906.48040779702,1279576.3951272808,1002355,0.0,3725.475,59767.847,0.0,0.0,24.734,0.0,0.0,0.0,0.0,0.0,0.0
315 RIEGELSVILLE RD RTE 627,MILFORD,HUNTERDON,NEW JERSEY,no,62611.92802950635,62735.54978058662,1000741,0.0,11.25,21082.9,0.0,0.0,15.198,0.0,0.0,0.0,0.0,0.0,0.0
3150 HWY JJ,PALMYRA,MARION,MISSOURI,no,168583.9178170939,1061606.5694687855,1000017,0.0,214.5,142190.2,0.0,0.0,350.448,0.0,0.0,0.0,0.0,0.0,0.0
3155 PHILADELPHIA CHURCH RD,DALLAS,GASTON,NORTH CAROLINA,yes,0.0,281998.44719805045,1005137,0.0,58750.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316 Grady Road,ROCKMART,POLK,GEORGIA,no,73217.59608523056,401067.5241592439,1004256,0.0,42968.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316 SPRING VALLEY ROAD,WABASH,WABASH,INDIANA,no,120623.48605651784,766198.4403996834,1006993,0.0,35380.0,91.7,0.0,0.0,0.298,0.0,0.0,0.0,0.0,0.0,0.0
3162 200TH STREET,DUNCOMBE,WEBSTER,IOWA,no,281394.988962462,1371345.9803756182,1007046,0.0,88.75,446556.3,0.0,0.0,224639.85,0.0,0.0,0.0,0.0,0.0,0.0
31641 Great Lakes Road,DEER RIVER,ITASCA,MINNESOTA,no,266430.1881683099,1023993.308123622,1005016,0.0,80.25,7393.6,0.0,0.0,4.172,0.0,0.0,0.0,0.0,0.0,0.0
3165 WEST HAPPY VALLEY ROAD,PHOENIX,MARICOPA,ARIZONA,yes,0.0,284592.65518586105,1004261,0.0,45100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317 COVERED BRIDGE ROAD SW,CARTERSVILLE,BARTOW,GEORGIA,no,61034.031030276594,415440.87495594734,1001505,0.0,44079.5,14931372.0,0.0,0.0,76434.616,0.0,0.0,0.0,0.0,0.0,0.0
317 ELM ROAD,BLACKSBURG,CHEROKEE,SOUTH CAROLINA,no,54479.45427031388,280171.89201050054,1000163,0.0,42.25,91013.0,0.0,0.0,50.66,0.0,0.0,0.0,0.0,0.0,0.0
317 Marshall Road,KEATCHIE,DE,LOUISIANA,no,275441.18124349817,239222.13156938,1004837,0.0,6298.75,42902.8,0.0,0.0,16.688,0.0,0.0,0.0,0.0,0.0,0.0
3170 William Pitt Way,PITTSBURGH,ALLEGHENY,PENNSYLVANIA,yes,0.0,298359.81777053233,1003758,0.0,4.5,9649.0,0.0,0.0,5.364,0.0,0.0,0.0,0.0,0.0,0.0
31710 GRAND AVE ,WINCHESTER,RIVERSIDE,CALIFORNIA,no,124718.99817311285,137201.0860130526,1000367,0.0,2303.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3172 Highway 22 North,DICKINSON,STARK,NORTH DAKOTA,no,771023.9283879603,1282524.021249487,1008173,0.0,35897.5,427355.8,0.0,0.0,382.632,0.0,0.0,0.0,0.0,0.0,0.0
3172 State Hwy 16 North,BANDERA,BANDERA,TEXAS,no,64353.00520066993,257278.43559533753,1010308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31725 N RT 83,GRAYSLAKE,LAKE,ILLINOIS,no,60896.09382701046,995110.0533006338,1007992,0.0,117475.425,1151.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3175 ELM GROVE RD,ROWLETT,COLLIN,TEXAS,no,28722.9003928591,384115.9502803761,1004491,0.0,27675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3177 HWY 163 SOUTH,COLORADO CITY,MITCHELL,TEXAS,no,375885.3716071099,571967.8805948376,1007784,0.0,29.5,85480.9,0.0,0.0,35.164,0.0,0.0,0.0,0.0,0.0,0.0
31802 County Road 159,COLLEGEVILLE,STEARNS,MINNESOTA,no,112101.92627906159,1166697.2166410023,1005927,0.0,32.25,19177.4,0.0,0.0,53.342,0.0,0.0,0.0,0.0,0.0,0.0
3182 County Rd 129,KENEDY,BEE,TEXAS,no,108485.16212896528,89813.72247247439,1003897,0.0,4355.25,22046.6,0.0,0.0,11.92,0.0,0.0,0.0,0.0,0.0,0.0
31831 WEST HIGHWAY 12,WALLULA,WALLA,WASHINGTON,no,296983.44525403786,296139.03139168734,1002893,828375.0,14503.5,96223.0,0.0,0.0,12780.326,0.0,0.0,0.0,0.0,0.0,0.0
3185 117th Street,INVER GROVE HEIGHTS,DAKOTA,MINNESOTA,no,27018.638134709512,1137690.6223423441,1003409,0.0,13.0,25541.5,0.0,0.0,17.582,0.0,0.0,0.0,0.0,0.0,0.0
3189 SR 69 and County Road 30,ROBSTOWN,NUECES,TEXAS,no,210371.5304812621,19991.0387337806,1002473,0.0,98088.257825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319 Eagle Road,CLIFTON,WASHINGTON,KANSAS,no,238575.87401555062,1119281.3546885452,1004265,0.0,3.0,6274.7,0.0,0.0,3.576,0.0,0.0,0.0,0.0,0.0,0.0
319 Landfill Road,NASHVILLE,HOWARD,ARKANSAS,yes,0.0,454151.70798715134,1005440,0.0,59662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319 RICHARDSON ROAD,EASTON,AROOSTOOK,MAINE,no,545695.882703881,167939.65990547076,1002283,5934.3,1574.25,37154.5,0.0,0.0,109.664,0.0,0.0,0.0,0.0,0.0,0.0
3191 SE 45 ST,PLEASANT HILL,POLK,IOWA,no,286045.9986708888,1283151.2565251004,1001079,0.0,6.5,14028.5,0.0,0.0,7.748,0.0,0.0,0.0,0.0,0.0,0.0
3195 ATHENS AVENUE,LINCOLN,PLACER,CALIFORNIA,no,32212.59792467707,82843.25329609195,1006501,0.0,34550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3195 PINE HALL ROAD,BELEWS CREEK,STOKES,NORTH CAROLINA,no,136145.2286239068,272206.94193113095,1001187,0.0,39856.75,13491337.0,0.0,0.0,69105.008,0.0,0.0,0.0,0.0,0.0,0.0
31972 HIGHWAY 25 NORTH,WILSONVILLE,SHELBY,ALABAMA,no,196483.0907151893,298644.4467721758,1001414,0.0,31993.0,10828785.0,0.0,0.0,55470.614,0.0,0.0,0.0,0.0,0.0,0.0
3198 CS 2910,NINNEKAH,GRADY,OKLAHOMA,no,259270.87190086363,634802.948173484,1006257,0.0,39100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32 MILES S.W. OF DELTA HWY. 257,DELTA,MILLARD,UTAH,no,219272.33268166817,747412.3215187115,1002928,0.0,1045.25,902943.5,0.0,0.0,1813.032,0.0,0.0,0.0,0.0,0.0,0.0
32 South Main St.,MIDDLEBOROUGH,PLYMOUTH,MASSACHUSETTS,no,42579.40170188262,19590.5842773824,1000388,0.0,1894.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320 ENON CHURCH RD,WEST FINLEY,WASHINGTON,PENNSYLVANIA,no,64200.3670425936,310032.26638427767,1005350,0.0,241.25,81925.0,0.0,0.0,418.094,0.0,0.0,0.0,0.0,0.0,0.0
320 NORTH FARMER ST,OTSEGO,ALLEGAN,MICHIGAN,no,177938.75242942365,825325.1079331853,1000248,0.0,24.0,50922.2,0.0,0.0,29.8,0.0,0.0,0.0,0.0,0.0,0.0
320 S. Warren Street,TRENTON,MERCER,NEW JERSEY,no,38972.71581513028,31321.424914125935,1003084,0.0,18.0,38265.6,0.0,0.0,21.456,0.0,0.0,0.0,0.0,0.0,0.0
320 WESTFALL ROAD,DELANSON,SCHOHARIE,NEW YORK,no,209115.90110097488,157062.81104791292,1004323,0.0,2417.0,14776.3,0.0,0.0,8.94,0.0,0.0,0.0,0.0,0.0,0.0
3200 Berlin Drive,LA CROSSE,LA,WISCONSIN,no,206029.48042170834,1101946.6369834722,1000536,0.0,38500.0,44.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3200 CHAMBERLAIN ROAD,BUCHANAN,BERRIEN,MICHIGAN,no,111680.78194707015,844874.7302926414,1004025,0.0,67089.25,64.5,0.0,0.0,0.298,0.0,0.0,0.0,0.0,0.0,0.0
3200 CR31,RIFLE,RIO,COLORADO,no,293560.68401628715,1049474.4809862713,1010576,0.0,12.25,25960.0,0.0,0.0,14.602,0.0,0.0,0.0,0.0,0.0,0.0
3200 County Rd 1219,CLEBURNE,JOHNSON,TEXAS,no,86295.72821637966,361548.47874124517,1004390,0.0,12.5,26774.6,0.0,0.0,14.9,0.0,0.0,0.0,0.0,0.0,0.0
3200 E 30th,HUTCHINSON,RENO,KANSAS,no,308955.41428148537,966614.9733018253,1000584,0.0,19.75,41687.0,0.0,0.0,23.84,0.0,0.0,0.0,0.0,0.0,0.0
3200 Highway 60 West,BARTOW,POLK,FLORIDA,no,53052.631937083825,47710.69905498558,1009708,0.0,8.0,136805.0,0.0,0.0,9.536,0.0,0.0,0.0,0.0,0.0,0.0
3200 NE HWY 99W,MCMINNVILLE,YAMHILL,OREGON,no,52776.61273541019,62833.16660539361,1005755,0.0,19.75,73295.8,0.0,0.0,23.542,0.0,0.0,0.0,0.0,0.0,0.0
3200 North 1st St. (PO Box 249),BLOOMFIELD,SAN,NEW MEXICO,no,430972.4463323293,777574.98172605,1010224,0.0,26335.0,2095.4,0.0,0.0,4.47,0.0,0.0,0.0,0.0,0.0,0.0
3200 Providence Dr,ANCHORAGE,ANCHORAGE,ALASKA,no,2346046.1163872024,6258.884780365586,1011966,0.0,10.25,35617.5,0.0,0.0,12.516,0.0,0.0,0.0,0.0,0.0,0.0
3200 RIVERSIDE DRIVE,HUNTINGTON,CABELL,WEST VIRGINIA,no,183523.02720535075,434573.7651063872,1007593,0.0,47.0,99629.3,0.0,0.0,56.024,0.0,0.0,0.0,0.0,0.0,0.0
3200 UNIVERSITY AVE.,MARSHALL,HARRISON,TEXAS,no,222665.7936098652,288320.44432490866,1005127,0.0,1105.0,354108.0,0.0,0.0,1788.596,0.0,0.0,0.0,0.0,0.0,0.0
3200 Warbro Road,MIDLOTHIAN,CHESTERFIELD,VIRGINIA,no,16284.105130658263,33178.952549713875,1004762,0.0,20154.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3201 E Hwy 400,DODGE CITY,FORD,KANSAS,no,480523.86706825386,998969.1517665689,1007220,12888.0,59228.75,32447.0,0.0,0.0,64.666,0.0,0.0,0.0,0.0,0.0,0.0
3201 FAIRFAX TRFCWY.,KANSAS CITY,WYANDOTTE,KANSAS,yes,0.0,1025841.8020577991,1002828,0.0,23.5,50074.8,0.0,0.0,28.012,0.0,0.0,0.0,0.0,0.0,0.0
3201 MOSLEY ROAD,OKLAHOMA CITY,OKLAHOMA,OKLAHOMA,no,309269.4905610142,678950.3355368851,1007801,0.0,208950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3201 NEEDMORE ROAD,DAYTON,MONTGOMERY,OHIO,no,81574.88254556336,604230.0259450186,1006637,0.0,798.25,319568.2,0.0,0.0,1368.714,0.0,0.0,0.0,0.0,0.0,0.0
3201 W CALVERT ST,SOUTH BEND,ST.,INDIANA,no,116595.27829469675,835586.8051381707,1000415,0.0,626.75,225428.2,0.0,0.0,994.128,0.0,0.0,0.0,0.0,0.0,0.0
3201 WILBUR AVE,ANTIOCH,CONTRA,CALIFORNIA,no,66450.90465490053,40.650592227315435,1007313,0.0,26.75,57893.2,0.0,0.0,31.886,0.0,0.0,0.0,0.0,0.0,0.0
32034 County Street 2605,ANADARKO,CADDO,OKLAHOMA,no,296048.5664801911,671531.7124624688,1000863,0.0,284.0,611805.2,0.0,0.0,338.528,0.0,0.0,0.0,0.0,0.0,0.0
3204 HIGHWAY 56 West,CHATOM,WASHINGTON,ALABAMA,no,431788.349923852,88242.82226010264,1004973,0.0,568.75,34094.5,0.0,0.0,17.88,0.0,0.0,0.0,0.0,0.0,0.0
3205 CEDAR ST,MUSCATINE,MUSCATINE,IOWA,no,283204.18326804147,1205952.4286601637,1001564,0.0,4023.5,1396275.9,0.0,0.0,6971.71,0.0,0.0,0.0,0.0,0.0,0.0
3205 FM 137,PARIS,LAMAR,TEXAS,no,143691.6892865733,434913.5311387118,1001310,0.0,797.0,1718297.6,0.0,0.0,950.024,0.0,0.0,0.0,0.0,0.0,0.0
321 E NORTH ST,DANVILLE,VERMILION,ILLINOIS,no,131002.78756167264,897163.6596326454,1005954,29435.0,10.5,12370.0,0.0,0.0,12.814,0.0,0.0,0.0,0.0,0.0,0.0
321 N Harvey Mailcode WN50,OKLAHOMA CITY,OKLAHOMA,OKLAHOMA,no,307048.2469471503,678052.0432714204,1007416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31493.64,0.0
321 South Boston Suite 100,TULSA,TULSA,OKLAHOMA,no,355920.8414030577,715756.8823802521,1005472,0.0,40004.5,18392.2,0.0,0.0,44.998,0.0,0.0,0.0,0.0,0.0,0.0
3210 WATLING ST,EAST CHICAGO,LAKE,INDIANA,no,27783.923149474133,924504.3289867238,1000156,0.0,354.0,7301789.5,0.0,0.0,1007.836,0.0,0.0,0.0,0.0,0.0,0.0
3210 WATLING ST,EAST CHICAGO,LAKE,INDIANA,no,28144.914210651805,925536.6313260868,1001348,0.0,1.5,2988.9,0.0,0.0,1.788,0.0,0.0,0.0,0.0,0.0,0.0
3210 Watling St.,EAST CHICAGO,LAKE,INDIANA,no,28144.914210651805,925536.6313260868,1007287,0.0,44.5,821619.8,0.0,0.0,53.044,0.0,0.0,0.0,0.0,0.0,0.0
3212 Dover Road,WOODLAWN,MONTGOMERY,TENNESSEE,no,78930.65362894989,649245.7521042496,1005281,0.0,251292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32145 Beaver Run Dr,SALISBURY,WICOMICO,MARYLAND,no,141584.62528094396,27605.255457179683,1007448,0.0,4288.25,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3215 47th Avenue,SACRAMENTO,SACRAMENTO,CALIFORNIA,yes,0.0,44617.02964890194,1001130,0.0,94.75,204507.7,0.0,0.0,112.942,0.0,0.0,0.0,0.0,0.0,0.0
3216 CEDAR CREEK RD,FAYETTEVILLE,CUMBERLAND,NORTH CAROLINA,no,95949.96485260672,116083.0692406353,1004178,0.0,23.5,47386.2,0.0,0.0,30.396,0.0,0.0,0.0,0.0,0.0,0.0
3219 STATE ROAD 630 WEST,FORT MEADE,POLK,FLORIDA,no,64939.43537931826,53940.527067933275,1001137,0.0,223.75,482641.6,0.0,0.0,266.71,0.0,0.0,0.0,0.0,0.0,0.0
322 CABRAS HIGHWAY,PITI,GUAM,GUAM,no,9148204.580400521,6862.856364989938,1007221,0.0,730.5,745419.0,0.0,0.0,1742.108,0.0,0.0,0.0,0.0,0.0,0.0
322 SOUTHFIELD CUTOFF,EL DORADO,UNION,ARKANSAS,no,333772.51982349413,363448.4949266745,1003890,0.0,4.25,352.2,60160.734,0.0,59.004,0.0,0.0,900.0,0.0,0.0,7.19
3221 5TH AVE SOUTH,TEXAS CITY,GALVESTON,TEXAS,no,62394.37793780413,4801.350399901325,1000504,0.0,432.0,931365.1,0.0,0.0,514.944,0.0,0.0,0.0,0.0,0.0,0.0
32224 HIGHWAY 31 SOUTH,BREWTON,ESCAMBIA,ALABAMA,no,391064.6879044179,52807.77460160195,1005948,1094212.0,317512.75,132877.0,0.0,0.0,16190.936,0.0,0.0,0.0,0.0,0.0,0.0
32246 375th Street,BAYLIS,PIKE,ILLINOIS,no,132029.7573867522,1036091.4965689525,1007073,0.0,68867.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3225 Merk Road,COLLEGE PARK ROAD,FULTON,GEORGIA,no,17205.749041723342,366868.8589240374,1007007,0.0,21750.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3225 WILBUR AVE,ANTIOCH,CONTRA,CALIFORNIA,no,66508.14835015303,174.90455932236387,1007469,6420.34638,493.361152450425,1042895.4225094,0.0,0.0,599.4771524469066,0.0,0.0,0.0,0.0,0.0,0.0
32250 LAPATA AVE,SAN JUAN CAPISTRANO,ORANGE,CALIFORNIA,no,54718.63515851564,5592.578478374894,1002106,0.0,146605.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323 ANGI ROAD,MINDEN,WEBSTER,LOUISIANA,no,326843.394327059,315221.4727251066,1004642,0.0,5681.9,52836.491,0.0,0.0,29.204,0.0,0.0,0.0,0.0,0.0,0.0
323 S. CO. RD. 300 W.,FRANKFORT,CLINTON,INDIANA,no,66612.89916776131,812043.9223234284,1005677,0.0,139.0,71610.4,0.0,0.0,233.334,0.0,0.0,0.0,0.0,0.0,0.0
3233 WEST SHAULIS RD,WATERLOO,BLACK,IOWA,no,289559.3779455462,1290689.4606160363,1000521,0.0,22.0,47091.9,0.0,0.0,26.224,0.0,0.0,0.0,0.0,0.0,0.0
3236 WATING ST.,E. CHICAGO,LAKE,INDIANA,no,28514.649517458827,925201.5759215538,1001346,0.0,0.25,458.8,0.0,0.0,0.298,0.0,0.0,0.0,0.0,0.0,0.0
3237 VZCR 3204,WILLS POINT,VAN,TEXAS,no,83223.47834906794,330452.01428581617,1005131,0.0,99.0,14415.7,0.0,0.0,8.344,0.0,0.0,0.0,0.0,0.0,0.0
324 Allied Chemical Road,GREEN RIVER,SWEETWATER,WYOMING,no,202866.62592782348,1069659.9701896782,1005040,0.0,3007.75,1589307.6,0.0,0.0,5141.692,0.0,0.0,0.0,0.0,0.0,0.0
324 Landfill Lane,BATH SPRINGS,DECATUR,TENNESSEE,no,139316.5380390321,529213.6387724985,1004117,0.0,101512.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324 SOUTHFIELD CUTOFF,EL DORADO,UNION,ARKANSAS,no,333248.4955115868,364088.65680341684,1008036,0.0,24.25,51597.6,0.0,0.0,28.906,0.0,0.0,0.0,0.0,0.0,0.0
324 W EL SEGUNDO BLVD,EL SEGUNDO,LOS,CALIFORNIA,no,22126.656756777415,962.5964165699769,1006430,0.0,0.0,587606.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324 W EL SEGUNDO BLVD,EL SEGUNDO,LOS,CALIFORNIA,no,23022.432916635425,1321.9619535348165,1007978,0.0,5203.25,3174019.8,0.0,0.0,5934.968,0.0,0.0,0.0,0.0,0.0,0.0
3241 Charleston Hwy,WEST COLUMBIA,LEXINGTON,SOUTH CAROLINA,no,146519.12948491465,154604.50275003363,1005912,0.0,28939.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3241 SCARBORO ROAD,STREET,HARFORD,MARYLAND,no,46217.537501383355,19290.42862706833,1002292,0.0,69381.5,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3243 WHITING ROAD,STEVENS POINT,PORTAGE,WISCONSIN,no,203687.73897604574,968893.7257828374,1005293,0.0,20.25,42786.0,0.0,0.0,24.138,0.0,0.0,0.0,0.0,0.0,0.0
325 N LANDFILL ROAD,WASHINGTON,WASHINGTON,UTAH,yes,0.0,560077.8055352112,1005064,0.0,23826.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325 N. St. Paul Ste. 4300,DALLAS,DALLAS,TEXAS,yes,0.0,376185.2477496081,1007037,0.0,37336.25,1003.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325 RICHMOND STREET,PAINESVILLE,LAKE,OHIO,no,45030.008476418225,473705.1305936808,1002545,0.0,31.25,110752.9,0.0,0.0,590.338,0.0,0.0,0.0,0.0,0.0,0.0
325 Rt31 South,MONTGOMERY,KENDALL,ILLINOIS,no,57649.68775115796,999497.1845283436,1003985,0.0,43.5,90894.4,0.0,0.0,53.342,0.0,0.0,0.0,0.0,0.0,0.0
325 S WASHINGTON RD,TURLOCK,STANISLAUS,CALIFORNIA,no,85476.05539310578,73870.8276221746,1003831,0.0,0.5,917.1,0.0,0.0,0.596,0.0,0.0,0.0,0.0,0.0,0.0
325 WEST HANES MILL ROAD,WINSTON-SALEM,FORSYTH,NORTH CAROLINA,no,120108.34686835954,294915.2880807714,1003137,0.0,46905.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3250 LINEBAUGH ROAD,XENIA,GREENE,OHIO,no,84904.59748798468,585816.5053466592,1006212,0.0,280.25,296637.0,0.0,0.0,485.74,0.0,0.0,0.0,0.0,0.0,0.0
3252 Crocker Springs Road,FELLOWS,KERN,CALIFORNIA,no,166568.81394691236,90080.3396989002,1002981,0.0,149.5,315729.6,0.0,0.0,178.502,0.0,0.0,0.0,0.0,0.0,0.0
32540 Fain Plant Rd.,MASTERSON,POTTER,TEXAS,no,540167.4107888272,903916.4291332028,1002528,0.0,21998.5,101105.3,0.0,0.0,50.958,0.0,0.0,0.0,0.0,0.0,0.0
32553 BARSTOW ROAD  5 MILES S OF BARSTOW,BARSTOW,SAN,CALIFORNIA,no,106259.51267745293,157803.91160677266,1004406,0.0,45477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3260 Goodyear Boulevard,UNION CITY,OBION,TENNESSEE,no,170774.67102041596,644603.5691360536,1004801,0.0,171.0,27903.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3260 VAN BUREN AVE,HARTLEY,O'BRIEN,IOWA,no,267059.7102676512,1403267.4166365147,1002690,264.7,173.75,193738.0,0.0,0.0,109.664,0.0,0.0,0.0,0.0,0.0,0.0
327 MOODY ST,LUDLOW,HAMPDEN,MASSACHUSETTS,no,99089.0783916971,93539.17347532242,1001021,0.0,51.5,87803.1,0.0,0.0,91.188,0.0,0.0,0.0,0.0,0.0,0.0
328 16th Rd,HADDAM,WASHINGTON,KANSAS,no,248247.98808648612,1140687.9292787027,1003140,0.0,584.5,25316.0,0.0,0.0,14.9,0.0,0.0,0.0,0.0,0.0,0.0
328 COUNTY ROAD 476,JONESBORO,CRAIGHEAD,ARKANSAS,no,94123.87417642356,596348.1457681393,1005397,0.0,81225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32812 WEST GALE AVE,COALINGA,FRESNO,CALIFORNIA,no,180078.53804460648,92662.6632906764,1007204,0.0,102.75,207702.2,0.0,0.0,122.478,0.0,0.0,0.0,0.0,0.0,0.0
329 MARATHON ROAD,LAKEWOOD,EDDY,NEW MEXICO,no,665612.0569338443,765670.2774487401,1003130,0.0,952.5,84572.7,0.0,0.0,49.17,0.0,0.0,0.0,0.0,0.0,0.0
329 Moselle Seminary Rd,MOSELLE,JONES,MISSISSIPPI,no,404746.54714829975,125671.69405060745,1009838,0.0,24310.0,7981.6,0.0,0.0,4.47,0.0,0.0,0.0,0.0,0.0,0.0
3290 HENNESEY ROAD,WATERVLIET,BERRIEN,MICHIGAN,no,121488.271059923,855608.302208951,1002684,0.0,44400.0,60.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3294 VINE RD6,DYERSVILLE,DUBUQUE,IOWA,no,267664.8783085489,1223389.4028637195,1005626,593.9,282.75,164671.4,0.0,0.0,94.764,0.0,0.0,0.0,0.0,0.0,0.0
